#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.1031  -12.5876  -11.9603  -11.8332  -11.8168  -11.6906  -11.6860   -6.8489   -6.8399   -6.8236   -6.8110   -6.7682   -6.7620   -6.6978   -6.6740   -6.5223   -6.4738   -4.6039   -3.7965   -3.2023   -3.0183   -2.9628   -2.5851   -2.4334   -1.6978   -1.5286   -1.1362   -1.1000   -1.0510   -0.7647   -0.7551   -0.5378   -0.4814   -0.2987   -0.2807    3.5655    3.9393    5.2289    5.4077    5.5745    5.9668
  0.1134  -12.5841  -11.9586  -11.8374  -11.8178  -11.6915  -11.6867   -6.8492   -6.8408   -6.8237   -6.8112   -6.7688   -6.7610   -6.6979   -6.6740   -6.5223   -6.4733   -4.5990   -3.7972   -3.2099   -3.0200   -2.9535   -2.5881   -2.4113   -1.6840   -1.5327   -1.1420   -1.0986   -1.0483   -0.7639   -0.7502   -0.5638   -0.4969   -0.3024   -0.2827    3.5708    3.9541    5.2517    5.3922    5.5831    5.9588
  0.1237  -12.5803  -11.9568  -11.8421  -11.8187  -11.6925  -11.6875   -6.8495   -6.8415   -6.8241   -6.8112   -6.7696   -6.7600   -6.6980   -6.6739   -6.5223   -6.4728   -4.5936   -3.7980   -3.2176   -3.0215   -2.9435   -2.5911   -2.3882   -1.6693   -1.5372   -1.1480   -1.0978   -1.0452   -0.7639   -0.7450   -0.5904   -0.5126   -0.3067   -0.2854    3.5763    3.9694    5.2757    5.3761    5.5928    5.9504
  0.1340  -12.5762  -11.9548  -11.8471  -11.8197  -11.6936  -11.6882   -6.8500   -6.8420   -6.8246   -6.8112   -6.7704   -6.7588   -6.6981   -6.6739   -6.5224   -6.4722   -4.5878   -3.7988   -3.2253   -3.0229   -2.9327   -2.5940   -2.3641   -1.6538   -1.5422   -1.1541   -1.0977   -1.0414   -0.7652   -0.7396   -0.6171   -0.5282   -0.3116   -0.2888    3.5822    3.9850    5.3003    5.3597    5.6036    5.9419
  0.1444  -12.5718  -11.9526  -11.8524  -11.8208  -11.6947  -11.6891   -6.8506   -6.8424   -6.8253   -6.8111   -6.7712   -6.7577   -6.6982   -6.6739   -6.5225   -6.4716   -4.5816   -3.7997   -3.2329   -3.0240   -2.9213   -2.5968   -2.3393   -1.6376   -1.5477   -1.1601   -1.0985   -1.0370   -0.7688   -0.7340   -0.6429   -0.5434   -0.3171   -0.2930    3.5881    4.0008    5.3253    5.3434    5.6158    5.9331
  0.1547  -12.5671  -11.9503  -11.8581  -11.8219  -11.6960  -11.6899   -6.8513   -6.8427   -6.8261   -6.8109   -6.7721   -6.7565   -6.6983   -6.6739   -6.5227   -6.4710   -4.5750   -3.8007   -3.2403   -3.0248   -2.9093   -2.5994   -2.3138   -1.6209   -1.5537   -1.1660   -1.1006   -1.0320   -0.7762   -0.7283   -0.6662   -0.5580   -0.3232   -0.2979    3.5942    4.0165    5.3275    5.3504    5.6293    5.9244
  0.1650  -12.5620  -11.9479  -11.8642  -11.8230  -11.6974  -11.6908   -6.8522   -6.8429   -6.8270   -6.8107   -6.7729   -6.7553   -6.6985   -6.6738   -6.5229   -6.4703   -4.5680   -3.8018   -3.2475   -3.0252   -2.8967   -2.6018   -2.2880   -1.6037   -1.5601   -1.1716   -1.1039   -1.0266   -0.7895   -0.7224   -0.6848   -0.5716   -0.3299   -0.3034    3.6003    4.0320    5.3124    5.3752    5.6443    5.9158
  0.1753  -12.5567  -11.9453  -11.8706  -11.8242  -11.6989  -11.6917   -6.8531   -6.8429   -6.8280   -6.8105   -6.7737   -6.7542   -6.6987   -6.6738   -6.5231   -6.4697   -4.5607   -3.8030   -3.2545   -3.0252   -2.8836   -2.6039   -2.2619   -1.5862   -1.5668   -1.1770   -1.1086   -1.0207   -0.8098   -0.7166   -0.6975   -0.5839   -0.3372   -0.3095    3.6064    4.0469    5.2983    5.3992    5.6608    5.9076
  0.1856  -12.5511  -11.9427  -11.8774  -11.8254  -11.7006  -11.6926   -6.8541   -6.8429   -6.8290   -6.8102   -6.7745   -6.7530   -6.6989   -6.6738   -6.5234   -6.4689   -4.5530   -3.8043   -3.2613   -3.0247   -2.8701   -2.6057   -2.2357   -1.5740   -1.5684   -1.1818   -1.1149   -1.0145   -0.8363   -0.7108   -0.7050   -0.5946   -0.3450   -0.3161    3.6123    4.0612    5.2857    5.4221    5.6788    5.8999
  0.1959  -12.5453  -11.9398  -11.8844  -11.8266  -11.7023  -11.6936   -6.8551   -6.8429   -6.8300   -6.8100   -6.7752   -6.7519   -6.6990   -6.6737   -6.5238   -6.4682   -4.5450   -3.8056   -3.2679   -3.0235   -2.8562   -2.6070   -2.2097   -1.5814   -1.5507   -1.1862   -1.1227   -1.0081   -0.8670   -0.7097   -0.7045   -0.6034   -0.3534   -0.3234    3.6180    4.0747    5.2748    5.4438    5.6980    5.8931
  0.2062  -12.5391  -11.9369  -11.8917  -11.8279  -11.7041  -11.6946   -6.8562   -6.8427   -6.8310   -6.8098   -6.7759   -6.7507   -6.6992   -6.6737   -6.5242   -6.4674   -4.5367   -3.8070   -3.2742   -3.0217   -2.8421   -2.6079   -2.1840   -1.5889   -1.5330   -1.1898   -1.1320   -1.0016   -0.9006   -0.7119   -0.6988   -0.6102   -0.3624   -0.3311    3.6234    4.0872    5.2659    5.4639    5.7181    5.8876
  0.2165  -12.5327  -11.9338  -11.8994  -11.8291  -11.7061  -11.6956   -6.8572   -6.8426   -6.8321   -6.8097   -6.7766   -6.7496   -6.6994   -6.6736   -6.5246   -6.4667   -4.5282   -3.8085   -3.2803   -3.0192   -2.8278   -2.6082   -2.1589   -1.5964   -1.5156   -1.1927   -1.1429   -0.9951   -0.9358   -0.7132   -0.6931   -0.6148   -0.3719   -0.3393    3.6284    4.0987    5.2591    5.4823    5.7382    5.8839
  0.2269  -12.5260  -11.9307  -11.9073  -11.8304  -11.7081  -11.6966   -6.8583   -6.8425   -6.8331   -6.8095   -6.7771   -6.7486   -6.6996   -6.6736   -6.5251   -6.4659   -4.5193   -3.8101   -3.2862   -3.0159   -2.8134   -2.6078   -2.1348   -1.6038   -1.4986   -1.1946   -1.1551   -0.9886   -0.9723   -0.7140   -0.6874   -0.6172   -0.3819   -0.3479    3.6329    4.1090    5.2547    5.4991    5.7573    5.8832
  0.2372  -12.5191  -11.9274  -11.9154  -11.8317  -11.7103  -11.6976   -6.8593   -6.8423   -6.8341   -6.8094   -6.7776   -6.7476   -6.6997   -6.6736   -6.5257   -6.4651   -4.5103   -3.8118   -3.2918   -3.0117   -2.7992   -2.6067   -2.1120   -1.6107   -1.4822   -1.1955   -1.1687   -1.0094   -0.9822   -0.7146   -0.6818   -0.6175   -0.3924   -0.3569    3.6367    4.1181    5.2527    5.5142    5.7738    5.8866
  0.2475  -12.5120  -11.9246  -11.9232  -11.8330  -11.7126  -11.6986   -6.8604   -6.8421   -6.8351   -6.8094   -6.7781   -6.7466   -6.6999   -6.6735   -6.5263   -6.4643   -4.5010   -3.8136   -3.2973   -3.0066   -2.7852   -2.6047   -2.0908   -1.6169   -1.4667   -1.1952   -1.1833   -1.0469   -0.9759   -0.7151   -0.6764   -0.6156   -0.4034   -0.3663    3.6399    4.1261    5.2533    5.5277    5.7862    5.8955
  0.2578  -12.5046  -11.9326  -11.9204  -11.8343  -11.7150  -11.6996   -6.8614   -6.8420   -6.8361   -6.8094   -6.7785   -6.7457   -6.7000   -6.6735   -6.5270   -6.4635   -4.4916   -3.8154   -3.3026   -3.0005   -2.7717   -2.6017   -2.0719   -1.6221   -1.4524   -1.1986   -1.1935   -1.0845   -0.9697   -0.7157   -0.6712   -0.6119   -0.4148   -0.3760    3.6422    4.1330    5.2565    5.5396    5.7938    5.9098
  0.2681  -12.4970  -11.9414  -11.9169  -11.8355  -11.7175  -11.7006   -6.8624   -6.8418   -6.8371   -6.8094   -6.7788   -6.7448   -6.7001   -6.6735   -6.5277   -6.4627   -4.4820   -3.8173   -3.3078   -2.9934   -2.7588   -2.5976   -2.0556   -1.6257   -1.4394   -1.2146   -1.1907   -1.1217   -0.9636   -0.7164   -0.6661   -0.6066   -0.4267   -0.3860    3.6437    4.1388    5.2623    5.5501    5.7978    5.9279
  0.2784  -12.4892  -11.9504  -11.9132  -11.8368  -11.7201  -11.7016   -6.8634   -6.8417   -6.8380   -6.8094   -6.7791   -6.7440   -6.7002   -6.6735   -6.5285   -6.4620   -4.4723   -3.8192   -3.3128   -2.9853   -2.7467   -2.5921   -2.0427   -1.6274   -1.4281   -1.2307   -1.1872   -1.1575   -0.9576   -0.7173   -0.6612   -0.5998   -0.4389   -0.3962    3.6443    4.1438    5.2706    5.5590    5.7995    5.9470
  0.2887  -12.4813  -11.9596  -11.9094  -11.8380  -11.7228  -11.7026   -6.8644   -6.8415   -6.8389   -6.8095   -6.7793   -6.7432   -6.7002   -6.6735   -6.5292   -6.4612   -4.4626   -3.8212   -3.3176   -2.9762   -2.7357   -2.5851   -2.0335   -1.6267   -1.4189   -1.2469   -1.1985   -1.1760   -0.9516   -0.7183   -0.6565   -0.5920   -0.4514   -0.4065    3.6439    4.1480    5.2814    5.5665    5.7998    5.9630
  0.2990  -12.4731  -11.9690  -11.9056  -11.8392  -11.7256  -11.7035   -6.8653   -6.8415   -6.8397   -6.8095   -6.7795   -6.7424   -6.7002   -6.6735   -6.5301   -6.4605   -4.4529   -3.8232   -3.3222   -2.9660   -2.7258   -2.5765   -2.0286   -1.6233   -1.4125   -1.2628   -1.2308   -1.1703   -0.9457   -0.7196   -0.6521   -0.5834   -0.4640   -0.4170    3.6426    4.1516    5.2945    5.5727    5.7991    5.9603
  0.3093  -12.4648  -11.9785  -11.9017  -11.8404  -11.7285  -11.7045   -6.8662   -6.8415   -6.8403   -6.8096   -6.7796   -6.7417   -6.7002   -6.6735   -6.5309   -6.4597   -4.4432   -3.8253   -3.3267   -2.9546   -2.7172   -2.5664   -2.0282   -1.6171   -1.4100   -1.2783   -1.2615   -1.1618   -0.9399   -0.7210   -0.6478   -0.5745   -0.4764   -0.4276    3.6403    4.1548    5.3098    5.5775    5.7974    5.9437
  0.3197  -12.4564  -11.9881  -11.8978  -11.8415  -11.7314  -11.7054   -6.8671   -6.8419   -6.8406   -6.8097   -6.7797   -6.7411   -6.7002   -6.6735   -6.5317   -6.4590   -4.4335   -3.8274   -3.3311   -2.9423   -2.7099   -2.5547   -2.0322   -1.6081   -1.4135   -1.2930   -1.2871   -1.1519   -0.9341   -0.7227   -0.6439   -0.5661   -0.4882   -0.4383    3.6370    4.1576    5.3272    5.5811    5.7939    5.9239
  0.3300  -12.4479  -11.9977  -11.8938  -11.8426  -11.7345  -11.7063   -6.8679   -6.8425   -6.8407   -6.8098   -6.7798   -6.7405   -6.7001   -6.6736   -6.5326   -6.4583   -4.4240   -3.8296   -3.3353   -2.9288   -2.7036   -2.5417   -2.0404   -1.5967   -1.4252   -1.3072   -1.3046   -1.1410   -0.9282   -0.7245   -0.6402   -0.5596   -0.4980   -0.4488    3.6328    4.1601    5.3465    5.5835    5.7874    5.9065
  0.3403  -12.4393  -12.0074  -11.8898  -11.8436  -11.7376  -11.7072   -6.8687   -6.8432   -6.8407   -6.8099   -6.7798   -6.7400   -6.7000   -6.6736   -6.5335   -6.4577   -4.4146   -3.8317   -3.3393   -2.9143   -2.6984   -2.5275   -2.0524   -1.5833   -1.4453   -1.3199   -1.3141   -1.1296   -0.9224   -0.7265   -0.6368   -0.5574   -0.5034   -0.4594    3.6278    4.1626    5.3675    5.5849    5.7766    5.8941
  0.3506  -12.4306  -12.0171  -11.8858  -11.8446  -11.7408  -11.7080   -6.8694   -6.8438   -6.8406   -6.8100   -6.7798   -6.7395   -6.6999   -6.6736   -6.5343   -6.4571   -4.4054   -3.8338   -3.3432   -2.8988   -2.6941   -2.5124   -2.0678   -1.5684   -1.4716   -1.3313   -1.3173   -1.1178   -0.9165   -0.7286   -0.6337   -0.5617   -0.5025   -0.4697    3.6222    4.1649    5.3902    5.5855    5.7615    5.8874
  0.3609  -12.4220  -12.0268  -11.8817  -11.8456  -11.7441  -11.7088   -6.8701   -6.8445   -6.8406   -6.8101   -6.7798   -6.7391   -6.6998   -6.6737   -6.5352   -6.4565   -4.3965   -3.8359   -3.3469   -2.8824   -2.6905   -2.4965   -2.0860   -1.5529   -1.5012   -1.3413   -1.3168   -1.1059   -0.9105   -0.7307   -0.6311   -0.5713   -0.4966   -0.4799    3.6159    4.1673    5.4143    5.5853    5.7430    5.8854
  0.3712  -12.4133  -12.0364  -11.8777  -11.8465  -11.7474  -11.7096   -6.8708   -6.8451   -6.8405   -6.8102   -6.7798   -6.7387   -6.6997   -6.6737   -6.5360   -6.4559   -4.3879   -3.8380   -3.3503   -2.8650   -2.6875   -2.4800   -2.1065   -1.5372   -1.5321   -1.3497   -1.3143   -1.0942   -0.9044   -0.7328   -0.6291   -0.5835   -0.4907   -0.4872    3.6092    4.1696    5.4397    5.5844    5.7227    5.8869
  0.3815  -12.4047  -12.0459  -11.8737  -11.8473  -11.7507  -11.7103   -6.8714   -6.8456   -6.8405   -6.8102   -6.7797   -6.7383   -6.6995   -6.6738   -6.5368   -6.4554   -4.3797   -3.8400   -3.3536   -2.8467   -2.6849   -2.4632   -2.1289   -1.5633   -1.5222   -1.3561   -1.3106   -1.0829   -0.8982   -0.7348   -0.6284   -0.5961   -0.4998   -0.4783    3.6022    4.1720    5.4663    5.5830    5.7018    5.8906
  0.3918  -12.3962  -12.0553  -11.8698  -11.8480  -11.7540  -11.7109   -6.8719   -6.8461   -6.8405   -6.8103   -6.7797   -6.7380   -6.6994   -6.6738   -6.5376   -6.4549   -4.3718   -3.8419   -3.3567   -2.8277   -2.6828   -2.4463   -2.1527   -1.5941   -1.5084   -1.3603   -1.3063   -1.0723   -0.8918   -0.7367   -0.6310   -0.6066   -0.5091   -0.4687    3.5951    4.1743    5.4940    5.5812    5.6813    5.8957
  0.4021  -12.3880  -12.0643  -11.8659  -11.8486  -11.7574  -11.7116   -6.8725   -6.8466   -6.8405   -6.8103   -6.7796   -6.7377   -6.6992   -6.6739   -6.5383   -6.4544   -4.3644   -3.8438   -3.3595   -2.8081   -2.6810   -2.4294   -2.1775   -1.6241   -1.4966   -1.3620   -1.3017   -1.0624   -0.8852   -0.7383   -0.6397   -0.6115   -0.5180   -0.4592    3.5880    4.1766    5.5227    5.5789    5.6618    5.9015
  0.4125  -12.3799  -12.0731  -11.8623  -11.8491  -11.7607  -11.7121   -6.8729   -6.8470   -6.8405   -6.8104   -6.7796   -6.7375   -6.6991   -6.6739   -6.5390   -6.4540   -4.3576   -3.8455   -3.3621   -2.7879   -2.6795   -2.4127   -2.2030   -1.6528   -1.4872   -1.3609   -1.2969   -1.0534   -0.8783   -0.7397   -0.6529   -0.6124   -0.5264   -0.4501    3.5811    4.1789    5.5522    5.5762    5.6439    5.9076
  0.4228  -12.3722  -12.0815  -11.8589  -11.8493  -11.7639  -11.7126   -6.8734   -6.8474   -6.8405   -6.8104   -6.7795   -6.7373   -6.6989   -6.6740   -6.5397   -6.4536   -4.3513   -3.8471   -3.3644   -2.7674   -2.6782   -2.3965   -2.2288   -1.6800   -1.4805   -1.3573   -1.2921   -1.0455   -0.8711   -0.7407   -0.6678   -0.6119   -0.5343   -0.4417    3.5744    4.1810    5.5728    5.5824    5.6280    5.9138
  0.4331  -12.3650  -12.0893  -11.8561  -11.8491  -11.7671  -11.7131   -6.8737   -6.8477   -6.8405   -6.8104   -6.7795   -6.7371   -6.6988   -6.6740   -6.5402   -6.4533   -4.3456   -3.8486   -3.3665   -2.7468   -2.6772   -2.3810   -2.2543   -1.7053   -1.4762   -1.3516   -1.2875   -1.0386   -0.8635   -0.7414   -0.6832   -0.6110   -0.5416   -0.4340    3.5683    4.1830    5.5687    5.6134    5.6145    5.9198
  0.4434  -12.3582  -12.0965  -11.8544  -11.8479  -11.7700  -11.7135   -6.8741   -6.8480   -6.8405   -6.8105   -6.7794   -6.7370   -6.6987   -6.6741   -6.5407   -6.4530   -4.3406   -3.8500   -3.3684   -2.7264   -2.6763   -2.3665   -2.2793   -1.7285   -1.4738   -1.3446   -1.2831   -1.0328   -0.8555   -0.7418   -0.6986   -0.6100   -0.5482   -0.4271    3.5627    4.1848    5.5637    5.6040    5.6449    5.9254
  0.4537  -12.3522  -12.1030  -11.8537  -11.8459  -11.7728  -11.7138   -6.8743   -6.8482   -6.8405   -6.8105   -6.7793   -6.7369   -6.6985   -6.6741   -6.5412   -6.4527   -4.3363   -3.8511   -3.3699   -2.7066   -2.6756   -2.3533   -2.3031   -1.7490   -1.4727   -1.3373   -1.2791   -1.0281   -0.8470   -0.7418   -0.7138   -0.6092   -0.5541   -0.4212    3.5577    4.1864    5.5579    5.5963    5.6768    5.9339
  0.4640  -12.3470  -12.1086  -11.8535  -11.8436  -11.7753  -11.7141   -6.8746   -6.8484   -6.8405   -6.8105   -6.7793   -6.7368   -6.6985   -6.6741   -6.5416   -6.4525   -4.3327   -3.8521   -3.3712   -2.6882   -2.6750   -2.3419   -2.3248   -1.7666   -1.4724   -1.3303   -1.2757   -1.0244   -0.8382   -0.7417   -0.7284   -0.6084   -0.5590   -0.4162    3.5536    4.1878    5.5520    5.5911    5.7090    5.9729
  0.4743  -12.3427  -12.1131  -11.8535  -11.8416  -11.7774  -11.7143   -6.8747   -6.8486   -6.8406   -6.8105   -6.7792   -6.7367   -6.6984   -6.6741   -6.5419   -6.4523   -4.3298   -3.8529   -3.3722   -2.6747   -2.6717   -2.3444   -2.3318   -1.7809   -1.4725   -1.3243   -1.2728   -1.0216   -0.8291   -0.7431   -0.7407   -0.6078   -0.5630   -0.4123    3.5502    4.1889    5.5465    5.5877    5.7412    5.9536
  0.4846  -12.3396  -12.1165  -11.8536  -11.8400  -11.7789  -11.7145   -6.8749   -6.8487   -6.8406   -6.8105   -6.7792   -6.7367   -6.6983   -6.6742   -6.5421   -6.4522   -4.3278   -3.8534   -3.3730   -2.6743   -2.6587   -2.3593   -2.3249   -1.7914   -1.4728   -1.3197   -1.2707   -1.0197   -0.8201   -0.7550   -0.7410   -0.6074   -0.5659   -0.4095    3.5478    4.1897    5.5423    5.5855    5.7728    5.9194
  0.4949  -12.3376  -12.1185  -11.8537  -11.8389  -11.7799  -11.7146   -6.8749   -6.8488   -6.8406   -6.8105   -6.7792   -6.7366   -6.6983   -6.6742   -6.5422   -6.4521   -4.3266   -3.8538   -3.3734   -2.6741   -2.6501   -2.3691   -2.3205   -1.7979   -1.4730   -1.3168   -1.2695   -1.0186   -0.8125   -0.7647   -0.7408   -0.6071   -0.5677   -0.4078    3.5463    4.1902    5.5396    5.5844    5.8016    5.8905
  0.5053  -12.3370  -12.1192  -11.8537  -11.8386  -11.7803  -11.7146   -6.8750   -6.8488   -6.8406   -6.8105   -6.7791   -6.7366   -6.6983   -6.6742   -6.5423   -6.4521   -4.3262   -3.8539   -3.3735   -2.6741   -2.6471   -2.3725   -2.3190   -1.8001   -1.4730   -1.3159   -1.2690   -1.0183   -0.8091   -0.7688   -0.7408   -0.6071   -0.5683   -0.4072    3.5458    4.1903    5.5387    5.5840    5.8171    5.8754
  0.5053  -12.3370  -12.1192  -11.8537  -11.8386  -11.7803  -11.7146   -6.8750   -6.8488   -6.8406   -6.8105   -6.7791   -6.7366   -6.6983   -6.6742   -6.5423   -6.4521   -4.3262   -3.8539   -3.3735   -2.6741   -2.6471   -2.3725   -2.3190   -1.8001   -1.4730   -1.3159   -1.2690   -1.0183   -0.8091   -0.7688   -0.7408   -0.6071   -0.5683   -0.4072    3.5458    4.1903    5.5387    5.5840    5.8171    5.8755
  0.5112  -12.3369  -12.1193  -11.8537  -11.8386  -11.7803  -11.7146   -6.8751   -6.8487   -6.8406   -6.8105   -6.7791   -6.7367   -6.6984   -6.6740   -6.5423   -6.4521   -4.3260   -3.8540   -3.3734   -2.6742   -2.6476   -2.3724   -2.3185   -1.8004   -1.4727   -1.3186   -1.2664   -1.0186   -0.8089   -0.7690   -0.7405   -0.6070   -0.5683   -0.4071    3.5459    4.1898    5.5387    5.5835    5.8177    5.8749
  0.5172  -12.3368  -12.1194  -11.8538  -11.8385  -11.7803  -11.7147   -6.8752   -6.8485   -6.8406   -6.8105   -6.7791   -6.7367   -6.6986   -6.6738   -6.5424   -6.4521   -4.3256   -3.8543   -3.3728   -2.6747   -2.6491   -2.3721   -2.3169   -1.8013   -1.4718   -1.3255   -1.2598   -1.0196   -0.8085   -0.7695   -0.7397   -0.6068   -0.5684   -0.4066    3.5462    4.1883    5.5384    5.5821    5.8194    5.8732
  0.5231  -12.3365  -12.1195  -11.8541  -11.8384  -11.7803  -11.7147   -6.8754   -6.8483   -6.8405   -6.8106   -6.7791   -6.7366   -6.6990   -6.6734   -6.5427   -6.4519   -4.3249   -3.8547   -3.3719   -2.6754   -2.6516   -2.3716   -2.3143   -1.8029   -1.4703   -1.3346   -1.2513   -1.0213   -0.8078   -0.7703   -0.7384   -0.6065   -0.5686   -0.4058    3.5466    4.1858    5.5380    5.5797    5.8221    5.8709
  0.5291  -12.3361  -12.1197  -11.8544  -11.8383  -11.7803  -11.7148   -6.8756   -6.8480   -6.8405   -6.8106   -6.7791   -6.7366   -6.6994   -6.6729   -6.5431   -6.4518   -4.3240   -3.8554   -3.3707   -2.6764   -2.6550   -2.3708   -2.3107   -1.8050   -1.4683   -1.3448   -1.2417   -1.0235   -0.8070   -0.7715   -0.7366   -0.6061   -0.5688   -0.4047    3.5473    4.1822    5.5374    5.5765    5.8258    5.8704
  0.5350  -12.3357  -12.1199  -11.8547  -11.8381  -11.7803  -11.7149   -6.8759   -6.8477   -6.8404   -6.8107   -6.7790   -6.7365   -6.6999   -6.6723   -6.5437   -6.4515   -4.3228   -3.8563   -3.3691   -2.6778   -2.6593   -2.3699   -2.3063   -1.8077   -1.4657   -1.3557   -1.2318   -1.0263   -0.8060   -0.7730   -0.7342   -0.6056   -0.5690   -0.4033    3.5480    4.1777    5.5367    5.5724    5.8304    5.8605
  0.5410  -12.3351  -12.1203  -11.8552  -11.8379  -11.7803  -11.7150   -6.8762   -6.8473   -6.8404   -6.8108   -6.7790   -6.7364   -6.7004   -6.6716   -6.5444   -6.4512   -4.3213   -3.8573   -3.3671   -2.6794   -2.6643   -2.3687   -2.3009   -1.8110   -1.4626   -1.3669   -1.2216   -1.0296   -0.8051   -0.7749   -0.7312   -0.6050   -0.5692   -0.4017    3.5490    4.1723    5.5358    5.5676    5.8358    5.8569
  0.5469  -12.3344  -12.1206  -11.8557  -11.8377  -11.7803  -11.7152   -6.8766   -6.8468   -6.8403   -6.8108   -6.7790   -6.7363   -6.7010   -6.6709   -6.5452   -6.4508   -4.3195   -3.8585   -3.3648   -2.6813   -2.6701   -2.3674   -2.2949   -1.8148   -1.4591   -1.3785   -1.2114   -1.0333   -0.8042   -0.7770   -0.7276   -0.6042   -0.5695   -0.3999    3.5501    4.1660    5.5348    5.5622    5.8420    5.8570
